"group","year","size","mean_grade","date","map","action"
"Bellatrix",1617,5,9.72,"13/11/2016 15:33:44",1,1
"Bellatrix",1617,5,9.72,"13/11/2016 15:35:22",1,1
"Bellatrix",1617,5,9.72,"13/11/2016 15:35:37",1,2
"Bellatrix",1617,5,9.72,"13/11/2016 15:36:25",1,1
"Bellatrix",1617,5,9.72,"13/11/2016 15:43:39",1,1
"Bellatrix",1617,5,9.72,"13/11/2016 15:44:32",1,1
"Bellatrix",1617,5,9.72,"13/11/2016 15:45:58",1,1
"Bellatrix",1617,5,9.72,"13/11/2016 15:48:07",1,1
"Bellatrix",1617,5,9.72,"13/11/2016 15:50:45",1,1
"Bellatrix",1617,5,9.72,"13/11/2016 15:51:22",1,1
"Bellatrix",1617,5,9.72,"13/11/2016 15:51:47",1,1
"Bellatrix",1617,5,9.72,"13/11/2016 15:52:37",1,1
"Bellatrix",1617,5,9.72,"13/11/2016 15:53:56",1,1
"Bellatrix",1617,5,9.72,"13/11/2016 15:54:28",1,1
"Bellatrix",1617,5,9.72,"13/11/2016 15:55:08",1,1
"Bellatrix",1617,5,9.72,"13/11/2016 15:56:27",1,1
"Bellatrix",1617,5,9.72,"13/11/2016 15:56:40",1,1
"Bellatrix",1617,5,9.72,"13/11/2016 15:57:13",1,1
"Bellatrix",1617,5,9.72,"13/11/2016 15:58:53",1,1
"Bellatrix",1617,5,9.72,"13/11/2016 15:59:05",1,2
"Bellatrix",1617,5,9.72,"13/11/2016 16:00:17",1,1
"Bellatrix",1617,5,9.72,"13/11/2016 16:01:10",1,2
"Bellatrix",1617,5,9.72,"13/11/2016 16:04:33",1,1
"Bellatrix",1617,5,9.72,"13/11/2016 16:04:44",1,2
"Bellatrix",1617,5,9.72,"13/11/2016 16:09:39",1,1
"Bellatrix",1617,5,9.72,"13/11/2016 16:11:15",1,1
"Bellatrix",1617,5,9.72,"13/11/2016 16:13:12",1,1
"Bellatrix",1617,5,9.72,"13/11/2016 16:13:18",1,2
"Bellatrix",1617,5,9.72,"13/11/2016 16:19:23",1,1
"Bellatrix",1617,5,9.72,"13/11/2016 16:19:30",1,2
"Bellatrix",1617,5,9.72,"13/11/2016 16:29:24",1,1
"Bellatrix",1617,5,9.72,"13/11/2016 21:31:07",1,1
"Bellatrix",1617,5,9.72,"13/11/2016 21:34:35",1,1
"Bellatrix",1617,5,9.72,"14/11/2016 10:27:08",1,1
"Bellatrix",1617,5,9.72,"14/11/2016 10:28:08",1,1
"Bellatrix",1617,5,9.72,"14/11/2016 10:38:20",1,1
"Bellatrix",1617,5,9.72,"14/11/2016 10:42:40",1,1
"Bellatrix",1617,5,9.72,"14/11/2016 10:46:14",1,1
"Bellatrix",1617,5,9.72,"14/11/2016 10:46:27",1,1
"Bellatrix",1617,5,9.72,"14/11/2016 11:19:51",1,1
"Bellatrix",1617,5,9.72,"14/11/2016 19:39:56",1,1
"Bellatrix",1617,5,9.72,"14/11/2016 19:40:44",1,1
"Bellatrix",1617,5,9.72,"14/11/2016 19:41:57",1,1
"Bellatrix",1617,5,9.72,"14/11/2016 19:44:32",1,1
