"group","year","size","mean_grade","date","map","action"
"Bellatrix",1920,4,6.835,"06/11/2019 17:08:16",3,2
"Bellatrix",1920,4,6.835,"06/11/2019 17:10:51",3,3
"Bellatrix",1920,4,6.835,"06/11/2019 17:10:58",3,1
"Bellatrix",1920,4,6.835,"06/11/2019 17:11:03",3,2
"Bellatrix",1920,4,6.835,"06/11/2019 17:14:28",3,3
"Bellatrix",1920,4,6.835,"06/11/2019 17:14:34",3,1
"Bellatrix",1920,4,6.835,"06/11/2019 17:14:34",3,2
"Bellatrix",1920,4,6.835,"06/11/2019 17:18:58",3,1
"Bellatrix",1920,4,6.835,"06/11/2019 17:18:58",3,2
"Bellatrix",1920,4,6.835,"06/11/2019 17:22:16",3,1
"Bellatrix",1920,4,6.835,"06/11/2019 17:22:17",3,2
"Bellatrix",1920,4,6.835,"06/11/2019 17:24:11",3,1
"Bellatrix",1920,4,6.835,"06/11/2019 17:24:12",3,2
"Bellatrix",1920,4,6.835,"06/11/2019 17:30:16",3,1
"Bellatrix",1920,4,6.835,"06/11/2019 17:30:17",3,2
"Bellatrix",1920,4,6.835,"06/11/2019 17:32:58",3,1
"Bellatrix",1920,4,6.835,"06/11/2019 17:32:59",3,2
"Bellatrix",1920,4,6.835,"06/11/2019 17:33:10",3,3
"Bellatrix",1920,4,6.835,"06/11/2019 17:39:35",3,1
"Bellatrix",1920,4,6.835,"06/11/2019 17:39:36",3,2
"Bellatrix",1920,4,6.835,"06/11/2019 17:39:47",3,3
"Bellatrix",1920,4,6.835,"06/11/2019 17:42:26",3,1
"Bellatrix",1920,4,6.835,"06/11/2019 17:42:27",3,2
"Bellatrix",1920,4,6.835,"06/11/2019 17:43:58",3,1
"Bellatrix",1920,4,6.835,"06/11/2019 17:43:59",3,2
"Bellatrix",1920,4,6.835,"06/11/2019 17:44:10",3,3
"Bellatrix",1920,4,6.835,"06/11/2019 17:45:39",3,1
"Bellatrix",1920,4,6.835,"06/11/2019 17:45:51",3,2
"Bellatrix",1920,4,6.835,"06/11/2019 17:46:47",3,3
"Bellatrix",1920,4,6.835,"06/11/2019 17:49:54",3,4
"Bellatrix",1920,4,6.835,"06/11/2019 17:53:44",4,1
"Bellatrix",1920,4,6.835,"06/11/2019 17:53:45",4,2
"Bellatrix",1920,4,6.835,"06/11/2019 17:54:01",4,3
"Bellatrix",1920,4,6.835,"06/11/2019 17:56:43",4,1
"Bellatrix",1920,4,6.835,"06/11/2019 17:56:44",4,2
"Bellatrix",1920,4,6.835,"06/11/2019 17:56:57",4,3
"Bellatrix",1920,4,6.835,"06/11/2019 17:59:50",4,4
"Bellatrix",1920,4,6.835,"06/11/2019 18:00:35",4,5
"Bellatrix",1920,4,6.835,"06/11/2019 18:01:34",5,1
"Bellatrix",1920,4,6.835,"06/11/2019 18:01:35",5,2
"Bellatrix",1920,4,6.835,"06/11/2019 18:01:49",5,3
"Bellatrix",1920,4,6.835,"06/11/2019 18:07:38",3,1
"Bellatrix",1920,4,6.835,"06/11/2019 18:07:38",3,2
"Bellatrix",1920,4,6.835,"06/11/2019 18:08:22",3,1
"Bellatrix",1920,4,6.835,"06/11/2019 18:16:30",3,2
"Bellatrix",1920,4,6.835,"06/11/2019 18:16:38",3,1
"Bellatrix",1920,4,6.835,"06/11/2019 18:16:38",3,2
"Bellatrix",1920,4,6.835,"06/11/2019 18:20:19",3,3
"Bellatrix",1920,4,6.835,"06/11/2019 18:20:37",3,1
"Bellatrix",1920,4,6.835,"06/11/2019 18:21:16",3,1
"Bellatrix",1920,4,6.835,"06/11/2019 18:21:16",3,2
"Bellatrix",1920,4,6.835,"06/11/2019 18:22:40",3,3
"Bellatrix",1920,4,6.835,"06/11/2019 18:22:57",3,4
"Bellatrix",1920,4,6.835,"06/11/2019 18:22:59",3,5
"Bellatrix",1920,4,6.835,"06/11/2019 18:23:54",5,1
"Bellatrix",1920,4,6.835,"06/11/2019 18:24:06",5,2
"Bellatrix",1920,4,6.835,"06/11/2019 18:24:18",5,3
"Bellatrix",1920,4,6.835,"06/11/2019 18:32:13",3,1
"Bellatrix",1920,4,6.835,"06/11/2019 18:32:14",3,2
"Bellatrix",1920,4,6.835,"06/11/2019 18:32:45",3,1
"Bellatrix",1920,4,6.835,"06/11/2019 18:42:45",3,1
"Bellatrix",1920,4,6.835,"06/11/2019 18:47:45",3,2
"Bellatrix",1920,4,6.835,"06/11/2019 18:47:53",3,3
"Bellatrix",1920,4,6.835,"06/11/2019 18:48:02",3,4
"Bellatrix",1920,4,6.835,"06/11/2019 18:48:04",3,5
"Bellatrix",1920,4,6.835,"06/11/2019 18:48:16",3,1
"Bellatrix",1920,4,6.835,"06/11/2019 18:48:28",3,2
"Bellatrix",1920,4,6.835,"06/11/2019 18:52:03",3,1
"Bellatrix",1920,4,6.835,"06/11/2019 18:52:03",3,2
"Bellatrix",1920,4,6.835,"06/11/2019 18:57:25",3,3
"Bellatrix",1920,4,6.835,"06/11/2019 18:57:50",3,4
"Bellatrix",1920,4,6.835,"06/11/2019 18:57:53",3,5
"Bellatrix",1920,4,6.835,"06/11/2019 18:59:21",3,1
"Bellatrix",1920,4,6.835,"06/11/2019 19:04:46",3,1
"Bellatrix",1920,4,6.835,"06/11/2019 19:06:18",3,1
"Bellatrix",1920,4,6.835,"06/11/2019 19:08:46",3,2
"Bellatrix",1920,4,6.835,"06/11/2019 19:08:59",3,1
"Bellatrix",1920,4,6.835,"06/11/2019 19:10:05",3,1
"Bellatrix",1920,4,6.835,"06/11/2019 19:15:20",3,2
"Bellatrix",1920,4,6.835,"06/11/2019 19:16:03",3,3
"Bellatrix",1920,4,6.835,"06/11/2019 19:16:08",3,4
"Bellatrix",1920,4,6.835,"06/11/2019 19:16:18",3,5
"Bellatrix",1920,4,6.835,"06/11/2019 19:17:40",3,1
"Bellatrix",1920,4,6.835,"06/11/2019 19:17:54",3,2
"Bellatrix",1920,4,6.835,"06/11/2019 19:18:31",1,1
"Bellatrix",1920,4,6.835,"06/11/2019 19:18:45",1,2
"Bellatrix",1920,4,6.835,"06/11/2019 19:19:55",3,1
"Bellatrix",1920,4,6.835,"06/11/2019 19:19:56",3,2
"Bellatrix",1920,4,6.835,"06/11/2019 19:19:56",3,3
"Bellatrix",1920,4,6.835,"06/11/2019 19:21:04",3,4
"Bellatrix",1920,4,6.835,"06/11/2019 19:21:25",3,5
"Bellatrix",1920,4,6.835,"06/11/2019 19:21:49",3,1
"Bellatrix",1920,4,6.835,"06/11/2019 19:21:50",3,2
"Bellatrix",1920,4,6.835,"06/11/2019 19:22:01",2,1
"Bellatrix",1920,4,6.835,"06/11/2019 19:22:17",2,2
"Bellatrix",1920,4,6.835,"06/11/2019 19:22:38",2,3
"Bellatrix",1920,4,6.835,"06/11/2019 19:22:51",2,4
"Bellatrix",1920,4,6.835,"06/11/2019 19:22:54",2,5
"Bellatrix",1920,4,6.835,"06/11/2019 19:23:38",3,1
"Bellatrix",1920,4,6.835,"06/11/2019 19:23:39",3,2
"Bellatrix",1920,4,6.835,"06/11/2019 19:28:12",3,1
"Bellatrix",1920,4,6.835,"06/11/2019 19:28:13",3,2
"Bellatrix",1920,4,6.835,"06/11/2019 19:32:47",3,1
"Bellatrix",1920,4,6.835,"06/11/2019 19:32:48",3,2
"Bellatrix",1920,4,6.835,"06/11/2019 19:33:00",3,3
"Bellatrix",1920,4,6.835,"06/11/2019 19:36:51",2,1
"Bellatrix",1920,4,6.835,"06/11/2019 19:36:51",2,2
"Bellatrix",1920,4,6.835,"06/11/2019 19:36:59",2,3
"Bellatrix",1920,4,6.835,"06/11/2019 19:37:07",2,4
"Bellatrix",1920,4,6.835,"06/11/2019 19:37:52",2,5
"Bellatrix",1920,4,6.835,"06/11/2019 19:38:07",4,1
"Bellatrix",1920,4,6.835,"06/11/2019 19:38:53",4,2
"Bellatrix",1920,4,6.835,"06/11/2019 19:39:05",4,3
"Bellatrix",1920,4,6.835,"06/11/2019 19:40:22",4,4
"Bellatrix",1920,4,6.835,"06/11/2019 19:40:36",4,5
"Bellatrix",1920,4,6.835,"06/11/2019 19:42:21",3,1
"Bellatrix",1920,4,6.835,"06/11/2019 19:42:22",3,2
"Bellatrix",1920,4,6.835,"06/11/2019 19:42:33",3,3
"Bellatrix",1920,4,6.835,"06/11/2019 19:46:57",3,4
"Bellatrix",1920,4,6.835,"06/11/2019 19:52:49",3,1
"Bellatrix",1920,4,6.835,"06/11/2019 19:52:50",3,2
"Bellatrix",1920,4,6.835,"06/11/2019 19:53:00",3,3
"Bellatrix",1920,4,6.835,"06/11/2019 19:57:08",3,4
"Bellatrix",1920,4,6.835,"06/11/2019 20:18:27",3,5
"Bellatrix",1920,4,6.835,"06/11/2019 20:18:43",3,1
"Bellatrix",1920,4,6.835,"06/11/2019 20:19:01",3,2
"Bellatrix",1920,4,6.835,"06/11/2019 20:19:25",3,3
"Bellatrix",1920,4,6.835,"06/11/2019 20:22:11",3,4
"Bellatrix",1920,4,6.835,"06/11/2019 20:23:09",3,5
"Bellatrix",1920,4,6.835,"06/11/2019 20:27:08",5,1
"Bellatrix",1920,4,6.835,"06/11/2019 20:27:10",5,2
"Bellatrix",1920,4,6.835,"06/11/2019 20:28:13",5,1
"Bellatrix",1920,4,6.835,"06/11/2019 20:28:14",5,2
"Bellatrix",1920,4,6.835,"06/11/2019 20:28:27",5,3
"Bellatrix",1920,4,6.835,"07/11/2019 9:22:59",1,1
"Bellatrix",1920,4,6.835,"07/11/2019 9:23:00",1,2
"Bellatrix",1920,4,6.835,"07/11/2019 9:23:08",5,1
"Bellatrix",1920,4,6.835,"07/11/2019 9:24:29",4,1
"Bellatrix",1920,4,6.835,"07/11/2019 9:24:30",4,2
"Bellatrix",1920,4,6.835,"07/11/2019 9:24:41",4,3
"Bellatrix",1920,4,6.835,"07/11/2019 9:25:05",5,1
"Bellatrix",1920,4,6.835,"07/11/2019 9:25:06",5,2
"Bellatrix",1920,4,6.835,"07/11/2019 9:25:26",5,3
"Bellatrix",1920,4,6.835,"07/11/2019 9:26:24",5,4
"Bellatrix",1920,4,6.835,"07/11/2019 9:26:48",5,5
"Bellatrix",1920,4,6.835,"07/11/2019 9:29:56",5,1
"Bellatrix",1920,4,6.835,"07/11/2019 9:29:57",5,2
"Bellatrix",1920,4,6.835,"07/11/2019 9:30:11",5,3
"Bellatrix",1920,4,6.835,"07/11/2019 10:28:04",5,4
"Bellatrix",1920,4,6.835,"07/11/2019 10:28:07",5,5
"Bellatrix",1920,4,6.835,"07/11/2019 10:29:13",1,1
"Bellatrix",1920,4,6.835,"07/11/2019 10:29:36",1,2
"Bellatrix",1920,4,6.835,"07/11/2019 10:29:41",1,3
"Bellatrix",1920,4,6.835,"07/11/2019 10:29:50",1,4
"Bellatrix",1920,4,6.835,"07/11/2019 10:29:54",1,5
"Bellatrix",1920,4,6.835,"07/11/2019 10:30:12",2,1
"Bellatrix",1920,4,6.835,"07/11/2019 10:30:19",2,2
"Bellatrix",1920,4,6.835,"07/11/2019 10:30:24",2,3
"Bellatrix",1920,4,6.835,"07/11/2019 10:30:36",2,4
"Bellatrix",1920,4,6.835,"07/11/2019 10:30:42",2,5
"Bellatrix",1920,4,6.835,"07/11/2019 10:31:05",3,1
"Bellatrix",1920,4,6.835,"07/11/2019 10:31:16",3,2
"Bellatrix",1920,4,6.835,"07/11/2019 10:31:21",3,3
"Bellatrix",1920,4,6.835,"07/11/2019 10:32:03",3,4
"Bellatrix",1920,4,6.835,"07/11/2019 10:32:16",3,5
"Bellatrix",1920,4,6.835,"07/11/2019 10:32:31",4,1
"Bellatrix",1920,4,6.835,"07/11/2019 10:32:41",4,2
"Bellatrix",1920,4,6.835,"07/11/2019 10:32:45",4,3
"Bellatrix",1920,4,6.835,"07/11/2019 10:33:22",4,4
"Bellatrix",1920,4,6.835,"07/11/2019 10:33:29",4,5
"Bellatrix",1920,4,6.835,"07/11/2019 10:33:51",5,1
"Bellatrix",1920,4,6.835,"07/11/2019 10:34:03",5,2
"Bellatrix",1920,4,6.835,"07/11/2019 10:34:09",5,3
"Bellatrix",1920,4,6.835,"07/11/2019 10:38:57",5,4
"Bellatrix",1920,4,6.835,"07/11/2019 10:39:41",5,5
"Bellatrix",1920,4,6.835,"07/11/2019 10:42:21",5,1
"Bellatrix",1920,4,6.835,"07/11/2019 10:42:33",5,2
"Bellatrix",1920,4,6.835,"07/11/2019 10:42:36",5,3
"Bellatrix",1920,4,6.835,"07/11/2019 10:43:11",5,4
"Bellatrix",1920,4,6.835,"07/11/2019 10:43:13",5,5
"Bellatrix",1920,4,6.835,"07/11/2019 10:53:08",1,1
"Bellatrix",1920,4,6.835,"07/11/2019 10:53:08",1,2
"Bellatrix",1920,4,6.835,"07/11/2019 10:53:12",1,3
"Bellatrix",1920,4,6.835,"07/11/2019 10:53:16",1,4
"Bellatrix",1920,4,6.835,"07/11/2019 10:53:17",1,5
"Bellatrix",1920,4,6.835,"07/11/2019 11:05:38",5,1
"Bellatrix",1920,4,6.835,"07/11/2019 11:05:45",5,2
"Bellatrix",1920,4,6.835,"07/11/2019 11:05:49",5,3
"Bellatrix",1920,4,6.835,"07/11/2019 11:06:24",5,4
"Bellatrix",1920,4,6.835,"07/11/2019 11:06:27",5,5
"Bellatrix",1920,4,6.835,"07/11/2019 11:07:33",5,1
"Bellatrix",1920,4,6.835,"07/11/2019 11:08:45",5,1
"Bellatrix",1920,4,6.835,"07/11/2019 11:08:52",5,2
"Bellatrix",1920,4,6.835,"07/11/2019 11:09:03",5,1
"Bellatrix",1920,4,6.835,"07/11/2019 11:09:14",5,2
"Bellatrix",1920,4,6.835,"07/11/2019 11:12:47",5,3
"Bellatrix",1920,4,6.835,"07/11/2019 11:13:07",5,1
"Bellatrix",1920,4,6.835,"07/11/2019 11:13:21",5,2
"Bellatrix",1920,4,6.835,"07/11/2019 11:18:13",5,3
"Bellatrix",1920,4,6.835,"07/11/2019 11:18:26",5,1
"Bellatrix",1920,4,6.835,"07/11/2019 11:18:36",5,2
"Bellatrix",1920,4,6.835,"07/11/2019 11:18:49",5,3
"Bellatrix",1920,4,6.835,"07/11/2019 11:19:25",5,4
"Bellatrix",1920,4,6.835,"07/11/2019 11:19:28",5,5
"Bellatrix",1920,4,6.835,"07/11/2019 11:23:50",5,1
"Bellatrix",1920,4,6.835,"07/11/2019 11:24:06",5,2
"Bellatrix",1920,4,6.835,"07/11/2019 11:24:09",5,3
"Bellatrix",1920,4,6.835,"07/11/2019 11:24:42",5,4
"Bellatrix",1920,4,6.835,"07/11/2019 11:24:44",5,5
"Bellatrix",1920,4,6.835,"07/11/2019 11:26:56",5,1
"Bellatrix",1920,4,6.835,"07/11/2019 11:27:18",5,2
"Bellatrix",1920,4,6.835,"07/11/2019 11:27:22",5,3
"Bellatrix",1920,4,6.835,"07/11/2019 11:27:29",6,1
"Bellatrix",1920,4,6.835,"07/11/2019 11:27:29",6,2
"Bellatrix",1920,4,6.835,"07/11/2019 11:27:29",6,3
"Bellatrix",1920,4,6.835,"07/11/2019 11:27:37",6,4
"Bellatrix",1920,4,6.835,"07/11/2019 11:27:38",6,5
"Bellatrix",1920,4,6.835,"07/11/2019 11:28:03",7,1
"Bellatrix",1920,4,6.835,"07/11/2019 11:28:04",7,2
"Bellatrix",1920,4,6.835,"07/11/2019 11:28:08",7,3
"Bellatrix",1920,4,6.835,"07/11/2019 11:28:21",7,4
"Bellatrix",1920,4,6.835,"07/11/2019 11:28:22",7,5
"Bellatrix",1920,4,6.835,"07/11/2019 11:28:38",8,1
"Bellatrix",1920,4,6.835,"07/11/2019 11:28:38",8,2
"Bellatrix",1920,4,6.835,"07/11/2019 11:28:42",8,3
"Bellatrix",1920,4,6.835,"07/11/2019 11:28:42",8,4
"Bellatrix",1920,4,6.835,"07/11/2019 11:29:03",5,1
"Bellatrix",1920,4,6.835,"07/11/2019 11:29:13",5,2
"Bellatrix",1920,4,6.835,"07/11/2019 11:29:17",5,3
"Bellatrix",1920,4,6.835,"07/11/2019 11:30:19",5,4
"Bellatrix",1920,4,6.835,"07/11/2019 11:30:21",5,5
"Bellatrix",1920,4,6.835,"07/11/2019 11:30:29",6,1
"Bellatrix",1920,4,6.835,"07/11/2019 11:30:37",6,2
"Bellatrix",1920,4,6.835,"07/11/2019 11:31:05",6,3
"Bellatrix",1920,4,6.835,"07/11/2019 11:31:10",6,4
"Bellatrix",1920,4,6.835,"07/11/2019 11:31:12",6,5
"Bellatrix",1920,4,6.835,"07/11/2019 11:31:56",7,1
"Bellatrix",1920,4,6.835,"07/11/2019 11:32:51",7,2
"Bellatrix",1920,4,6.835,"07/11/2019 11:32:54",7,3
"Bellatrix",1920,4,6.835,"07/11/2019 11:33:00",9,1
"Bellatrix",1920,4,6.835,"07/11/2019 11:33:00",9,2
"Bellatrix",1920,4,6.835,"07/11/2019 11:33:00",9,3
"Bellatrix",1920,4,6.835,"07/11/2019 11:33:08",9,4
"Bellatrix",1920,4,6.835,"07/11/2019 11:33:10",9,5
"Bellatrix",1920,4,6.835,"07/11/2019 11:33:25",8,1
"Bellatrix",1920,4,6.835,"07/11/2019 11:33:39",8,2
"Bellatrix",1920,4,6.835,"07/11/2019 11:33:43",8,3
"Bellatrix",1920,4,6.835,"07/11/2019 11:33:43",8,4
"Bellatrix",1920,4,6.835,"07/11/2019 11:34:37",9,1
"Bellatrix",1920,4,6.835,"07/11/2019 11:34:46",9,2
"Bellatrix",1920,4,6.835,"07/11/2019 11:35:00",9,1
"Bellatrix",1920,4,6.835,"07/11/2019 11:35:01",9,2
"Bellatrix",1920,4,6.835,"07/11/2019 11:35:05",9,3
"Bellatrix",1920,4,6.835,"07/11/2019 11:35:42",9,1
"Bellatrix",1920,4,6.835,"07/11/2019 11:35:54",9,2
"Bellatrix",1920,4,6.835,"07/11/2019 11:35:57",9,3
"Bellatrix",1920,4,6.835,"07/11/2019 11:42:42",5,1
"Bellatrix",1920,4,6.835,"07/11/2019 11:42:48",5,2
"Bellatrix",1920,4,6.835,"07/11/2019 11:42:52",5,3
"Bellatrix",1920,4,6.835,"07/11/2019 11:43:27",5,4
"Bellatrix",1920,4,6.835,"07/11/2019 11:43:29",5,5
"Bellatrix",1920,4,6.835,"07/11/2019 11:47:56",8,1
"Bellatrix",1920,4,6.835,"07/11/2019 11:47:57",8,2
"Bellatrix",1920,4,6.835,"07/11/2019 11:48:01",8,3
"Bellatrix",1920,4,6.835,"07/11/2019 11:48:02",8,4
"Bellatrix",1920,4,6.835,"07/11/2019 11:51:01",8,1
"Bellatrix",1920,4,6.835,"07/11/2019 11:51:01",8,2
"Bellatrix",1920,4,6.835,"07/11/2019 11:52:52",8,1
"Bellatrix",1920,4,6.835,"07/11/2019 11:52:53",8,2
"Bellatrix",1920,4,6.835,"07/11/2019 11:52:57",8,3
"Bellatrix",1920,4,6.835,"07/11/2019 11:52:58",8,4
"Bellatrix",1920,4,6.835,"07/11/2019 11:56:23",8,1
"Bellatrix",1920,4,6.835,"07/11/2019 11:56:35",8,2
"Bellatrix",1920,4,6.835,"07/11/2019 11:59:27",8,1
"Bellatrix",1920,4,6.835,"07/11/2019 12:08:06",8,1
"Bellatrix",1920,4,6.835,"07/11/2019 12:08:06",8,2
"Bellatrix",1920,4,6.835,"07/11/2019 12:08:11",8,3
"Bellatrix",1920,4,6.835,"07/11/2019 12:08:11",8,4
"Bellatrix",1920,4,6.835,"07/11/2019 12:08:16",8,5
"Bellatrix",1920,4,6.835,"07/11/2019 12:08:31",9,1
"Bellatrix",1920,4,6.835,"07/11/2019 12:10:17",9,1
"Bellatrix",1920,4,6.835,"07/11/2019 12:11:53",9,1
"Bellatrix",1920,4,6.835,"07/11/2019 12:11:54",9,2
"Bellatrix",1920,4,6.835,"07/11/2019 12:12:01",9,3
"Bellatrix",1920,4,6.835,"07/11/2019 12:13:32",9,1
"Bellatrix",1920,4,6.835,"07/11/2019 12:13:33",9,2
"Bellatrix",1920,4,6.835,"07/11/2019 12:13:36",9,3
"Bellatrix",1920,4,6.835,"07/11/2019 12:17:35",9,4
"Bellatrix",1920,4,6.835,"07/11/2019 12:17:35",9,5
"Bellatrix",1920,4,6.835,"07/11/2019 12:17:40",1,1
"Bellatrix",1920,4,6.835,"07/11/2019 12:17:40",1,2
"Bellatrix",1920,4,6.835,"07/11/2019 12:17:46",1,3
"Bellatrix",1920,4,6.835,"07/11/2019 12:17:51",1,4
"Bellatrix",1920,4,6.835,"07/11/2019 12:17:53",1,5
"Bellatrix",1920,4,6.835,"07/11/2019 12:18:00",2,1
"Bellatrix",1920,4,6.835,"07/11/2019 12:18:00",2,2
"Bellatrix",1920,4,6.835,"07/11/2019 12:18:08",2,3
"Bellatrix",1920,4,6.835,"07/11/2019 12:18:13",2,4
"Bellatrix",1920,4,6.835,"07/11/2019 12:18:16",2,5
"Bellatrix",1920,4,6.835,"07/11/2019 12:18:20",3,1
"Bellatrix",1920,4,6.835,"07/11/2019 12:18:21",3,2
"Bellatrix",1920,4,6.835,"07/11/2019 12:18:25",3,3
"Bellatrix",1920,4,6.835,"07/11/2019 12:18:40",3,4
"Bellatrix",1920,4,6.835,"07/11/2019 12:18:41",3,5
"Bellatrix",1920,4,6.835,"07/11/2019 12:18:48",4,1
"Bellatrix",1920,4,6.835,"07/11/2019 12:18:49",4,2
"Bellatrix",1920,4,6.835,"07/11/2019 12:18:53",4,3
"Bellatrix",1920,4,6.835,"07/11/2019 12:19:07",4,4
"Bellatrix",1920,4,6.835,"07/11/2019 12:19:08",4,5
"Bellatrix",1920,4,6.835,"07/11/2019 12:30:18",8,1
"Bellatrix",1920,4,6.835,"07/11/2019 12:30:40",8,2
"Bellatrix",1920,4,6.835,"07/11/2019 12:30:44",8,3
"Bellatrix",1920,4,6.835,"07/11/2019 12:30:44",8,4
"Bellatrix",1920,4,6.835,"07/11/2019 12:30:49",8,5
"Bellatrix",1920,4,6.835,"07/11/2019 12:31:22",9,1
"Bellatrix",1920,4,6.835,"07/11/2019 12:31:40",9,2
"Bellatrix",1920,4,6.835,"07/11/2019 12:31:43",9,3
"Bellatrix",1920,4,6.835,"07/11/2019 12:40:27",9,1
"Bellatrix",1920,4,6.835,"07/11/2019 12:40:28",9,2
"Bellatrix",1920,4,6.835,"07/11/2019 12:40:33",9,3
"Bellatrix",1920,4,6.835,"07/11/2019 12:43:41",9,1
"Bellatrix",1920,4,6.835,"07/11/2019 12:43:53",9,2
