"group","year","size","mean_grade","date","map","action"
"Achernar",1617,5,10,"14/11/2016 17:21:28",5,4
"Achernar",1617,5,10,"14/11/2016 17:21:29",5,5
"Achernar",1617,5,10,"15/11/2016 12:39:25",1,1
"Achernar",1617,5,10,"15/11/2016 12:39:25",1,2
"Achernar",1617,5,10,"15/11/2016 12:39:28",1,4
"Achernar",1617,5,10,"15/11/2016 12:39:28",1,5
"Achernar",1617,5,10,"15/11/2016 13:13:50",1,1
"Achernar",1617,5,10,"15/11/2016 13:13:50",1,2
"Achernar",1617,5,10,"15/11/2016 13:13:52",1,4
"Achernar",1617,5,10,"15/11/2016 13:13:53",1,3
"Achernar",1617,5,10,"15/11/2016 13:13:53",1,5
"Achernar",1617,5,10,"15/11/2016 13:17:01",1,1
"Achernar",1617,5,10,"15/11/2016 13:17:01",1,2
"Achernar",1617,5,10,"15/11/2016 13:17:03",1,4
"Achernar",1617,5,10,"15/11/2016 13:17:03",1,5
"Achernar",1617,5,10,"15/11/2016 13:18:17",1,1
"Achernar",1617,5,10,"15/11/2016 13:18:17",1,2
"Achernar",1617,5,10,"15/11/2016 13:18:19",1,4
"Achernar",1617,5,10,"15/11/2016 13:18:19",1,5
"Achernar",1617,5,10,"15/11/2016 13:19:51",1,1
"Achernar",1617,5,10,"15/11/2016 13:19:51",1,2
"Achernar",1617,5,10,"15/11/2016 13:19:53",1,4
"Achernar",1617,5,10,"15/11/2016 13:19:53",1,5
"Achernar",1617,5,10,"15/11/2016 13:20:07",2,1
"Achernar",1617,5,10,"15/11/2016 13:20:07",2,2
"Achernar",1617,5,10,"15/11/2016 13:20:08",2,4
"Achernar",1617,5,10,"15/11/2016 13:20:09",2,3
"Achernar",1617,5,10,"15/11/2016 13:22:06",2,1
"Achernar",1617,5,10,"15/11/2016 13:22:06",2,2
"Achernar",1617,5,10,"15/11/2016 13:23:24",2,1
"Achernar",1617,5,10,"15/11/2016 13:23:25",2,2
"Achernar",1617,5,10,"15/11/2016 13:23:26",2,4
"Achernar",1617,5,10,"15/11/2016 13:23:27",2,3
"Achernar",1617,5,10,"15/11/2016 13:24:15",2,1
"Achernar",1617,5,10,"15/11/2016 13:24:16",2,2
"Achernar",1617,5,10,"15/11/2016 13:25:39",2,1
"Achernar",1617,5,10,"15/11/2016 13:25:40",2,2
"Achernar",1617,5,10,"15/11/2016 13:25:41",2,4
"Achernar",1617,5,10,"15/11/2016 13:25:42",2,3
"Achernar",1617,5,10,"15/11/2016 13:25:47",2,5
"Achernar",1617,5,10,"15/11/2016 13:27:03",2,1
"Achernar",1617,5,10,"15/11/2016 13:27:03",2,2
"Achernar",1617,5,10,"15/11/2016 13:27:04",2,4
"Achernar",1617,5,10,"15/11/2016 13:27:05",2,3
"Achernar",1617,5,10,"15/11/2016 13:27:10",2,5
"Achernar",1617,5,10,"15/11/2016 13:27:26",3,1
"Achernar",1617,5,10,"15/11/2016 13:27:26",3,2
"Achernar",1617,5,10,"15/11/2016 13:27:28",3,3
"Achernar",1617,5,10,"15/11/2016 13:27:30",3,4
"Achernar",1617,5,10,"15/11/2016 13:27:31",3,5
"Achernar",1617,5,10,"15/11/2016 13:28:14",4,1
"Achernar",1617,5,10,"15/11/2016 13:28:14",4,2
"Achernar",1617,5,10,"15/11/2016 13:28:17",4,3
"Achernar",1617,5,10,"15/11/2016 13:28:21",4,4
"Achernar",1617,5,10,"15/11/2016 13:28:21",4,5
