Nodes 4
Total Frequency
,PROBLEM1,PROBLEM2,START,END
PROBLEM1,1867,0,0,1945
PROBLEM2,0,1075,0,663
START,1945,663,0,0
END,0,0,0,0

Total Duration ms
,PROBLEM1,PROBLEM2,START,END
PROBLEM1,3851000,0,0,0
PROBLEM2,0,2684000,0,0
START,0,0,0,0
END,0,0,0,0
