Nodes 4
Total Frequency
,PROBLEM1,PROBLEM2,START,END
PROBLEM1,476,0,0,634
PROBLEM2,0,124,0,59
START,634,59,0,0
END,0,0,0,0

Total Duration ms
,PROBLEM1,PROBLEM2,START,END
PROBLEM1,1982000,0,0,0
PROBLEM2,0,647000,0,0
START,0,0,0,0
END,0,0,0,0
