Nodes 4
Total Frequency
,PROBLEM1,PROBLEM2,START,END
PROBLEM1,1168,0,0,791
PROBLEM2,0,650,0,303
START,791,303,0,0
END,0,0,0,0

Total Duration ms
,PROBLEM1,PROBLEM2,START,END
PROBLEM1,3172000,0,0,0
PROBLEM2,0,3683000,0,0
START,0,0,0,0
END,0,0,0,0
