Nodes 4
Total Frequency
,PROBLEM2,PROBLEM1,START,END
PROBLEM2,780,0,0,332
PROBLEM1,0,1288,0,1138
START,335,1140,0,0
END,0,0,0,0

Total Duration ms
,PROBLEM2,PROBLEM1,START,END
PROBLEM2,3696000,0,0,0
PROBLEM1,0,22299000,0,0
START,0,0,0,0
END,0,0,0,0
