Nodes 4
Total Frequency
,PROBLEM1,PROBLEM7,START,END
PROBLEM1,224,0,0,234
PROBLEM7,0,128,0,58
START,233,58,0,0
END,0,0,0,0

Total Duration ms
,PROBLEM1,PROBLEM7,START,END
PROBLEM1,491000,0,0,0
PROBLEM7,0,366000,0,0
START,0,0,0,0
END,0,0,0,0
