Nodes 4
Total Frequency
,PROBLEM1,PROBLEM2,START,END
PROBLEM1,1982,0,0,1632
PROBLEM2,0,1124,0,622
START,1632,622,0,0
END,0,0,0,0

Total Duration ms
,PROBLEM1,PROBLEM2,START,END
PROBLEM1,24001000,0,0,0
PROBLEM2,0,19978000,0,0
START,0,0,0,0
END,0,0,0,0
