PROBLEM1-20 PROBLEM2-20 PROBLEM1-40 PROBLEM1-80 PROBLEM1-100 PROBLEM2-40 PROBLEM2-80 PROBLEM2-60 START END 
0 0 129 0 0 0 0 0 0 96
0 0 0 0 0 26 0 0 0 17
0 0 0 71 0 0 0 0 0 56
0 0 0 0 72 0 0 0 0 0
0 0 0 0 0 0 0 0 0 72
0 0 0 0 0 0 19 0 0 7
0 0 0 0 0 0 0 19 0 0
0 0 0 0 0 0 0 0 0 18
225 43 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
