PROBLEM1-60 PROBLEM1-20 PROBLEM4-20 PROBLEM4-60 PROBLEM2-20 PROBLEM2-60 PROBLEM9-20 PROBLEM9-60 PROBLEM7-20 PROBLEM7-60 PROBLEM1-100 START END 
0 0 0 0 0 0 0 0 0 0 2 0 19
20 0 0 0 0 0 0 0 0 0 0 0 5
0 0 0 2 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 2
0 0 0 0 0 8 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 7
0 0 0 0 0 0 0 4 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 4
0 0 0 0 0 0 0 0 0 3 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 2
0 0 0 0 0 0 0 0 0 0 0 0 2
1 25 2 0 8 0 4 0 3 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0
