PROBLEM1-20 PROBLEM1-40 PROBLEM1-80 PROBLEM1-100 PROBLEM2-20 PROBLEM2-40 PROBLEM2-80 PROBLEM2-60 START END 
0 35 0 0 0 0 0 0 0 29
0 0 32 0 0 0 0 0 0 3
0 0 0 32 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 31
0 0 0 0 0 6 0 0 0 0
0 0 0 0 0 0 5 0 0 1
0 0 0 0 0 0 0 4 0 1
0 0 0 0 0 0 0 0 0 3
64 0 0 0 6 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
