PROBLEM1-20 PROBLEM4-20 PROBLEM4-40 PROBLEM1-40 PROBLEM2-20 PROBLEM2-40 PROBLEM5-20 PROBLEM5-40 START END 
0 0 0 43 0 0 0 0 0 27
0 0 18 0 0 0 0 0 0 7
0 0 0 0 0 0 0 0 0 18
0 0 0 0 0 0 0 0 0 42
0 0 0 0 0 3 0 0 0 0
0 0 0 0 0 0 0 0 0 2
0 0 0 0 0 0 0 2 0 0
0 0 0 0 0 0 0 0 0 2
70 25 0 0 3 0 2 0 0 0
0 0 0 0 0 0 0 0 0 0
