PROBLEM1-20 PROBLEM1-40 PROBLEM1-80 PROBLEM1-100 PROBLEM2-20 PROBLEM2-40 PROBLEM2-80 PROBLEM2-60 PROBLEM1-60 PROBLEM2-100 START END 
0 63 0 0 0 0 0 0 0 0 0 111
0 0 39 0 0 0 0 0 4 0 0 20
0 0 0 42 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 9 0 0 33
0 0 0 0 0 15 0 0 0 0 0 3
0 0 0 0 0 0 10 0 0 0 0 5
0 0 0 0 0 0 0 10 0 0 0 0
0 0 0 0 0 0 0 0 0 3 0 7
0 0 0 0 0 0 0 0 0 0 0 10
0 0 0 0 0 0 0 0 0 0 0 3
174 0 0 0 18 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
