PROBLEM1-20 PROBLEM1-40 PROBLEM1-80 PROBLEM1-100 PROBLEM2-20 PROBLEM2-40 PROBLEM2-80 PROBLEM2-60 START END 
0 60 0 0 0 0 0 0 0 162
0 0 5 0 0 0 0 0 0 55
0 0 0 5 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 5
0 0 0 0 0 10 0 0 0 1
0 0 0 0 0 0 7 0 0 3
0 0 0 0 0 0 0 7 0 0
0 0 0 0 0 0 0 0 0 6
222 0 0 0 11 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
