PROBLEM1-20 PROBLEM1-40 PROBLEM1-100 PROBLEM2-20 PROBLEM2-40 PROBLEM3-20 PROBLEM3-40 PROBLEM3-100 PROBLEM2-100 PROBLEM6-20 PROBLEM6-40 START END 
0 79 24 0 0 0 0 0 0 0 0 0 28
0 0 4 0 0 0 0 0 0 0 0 0 60
0 0 0 0 0 0 0 0 0 0 0 0 27
0 0 0 0 43 0 0 0 4 0 0 0 8
0 0 0 0 0 0 0 0 0 0 0 0 35
0 0 0 0 0 0 6 4 0 0 0 0 4
0 0 0 0 0 0 0 0 0 0 0 0 7
0 0 0 0 0 0 0 0 0 0 0 0 3
0 0 0 0 0 0 0 0 0 0 0 0 5
0 0 0 0 0 0 0 0 0 0 6 0 2
0 0 0 0 0 0 0 0 0 0 0 0 6
115 0 0 48 0 14 0 0 0 10 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0
