PROBLEM1-20 PROBLEM1-40 PROBLEM1-60 PROBLEM1-80 PROBLEM1-100 PROBLEM2-60 PROBLEM2-80 PROBLEM2-100 START END 
0 220 0 0 0 0 0 0 0 3
0 0 162 0 0 0 0 0 0 58
0 0 0 122 0 0 0 0 0 40
0 0 0 0 182 0 0 0 0 0
0 0 0 0 0 0 0 0 0 122
0 0 0 0 0 0 24 0 0 0
0 0 0 0 0 0 0 26 0 9
0 0 0 0 0 0 0 0 0 15
223 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
