PROBLEM1-20 PROBLEM1-40 PROBLEM1-60 PROBLEM1-100 PROBLEM1-80 PROBLEM2-20 PROBLEM2-60 PROBLEM2-40 PROBLEM2-80 PROBLEM2-100 START END 
0 107 0 0 0 0 0 0 0 0 0 2
0 0 78 0 0 0 0 0 0 0 0 29
0 0 0 14 7 0 0 0 0 0 0 57
0 0 0 0 0 0 0 0 0 0 0 11
0 0 0 0 0 0 0 0 0 0 0 10
0 0 0 0 0 0 0 8 0 0 0 0
0 0 0 0 0 0 0 0 18 0 0 0
0 0 0 0 0 0 11 0 0 0 0 0
0 0 0 0 0 0 0 0 0 14 0 4
0 0 0 0 0 0 0 0 0 0 0 7
109 0 0 0 0 11 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
