PROBLEM1-20 PROBLEM1-60 PROBLEM2-20 PROBLEM2-60 PROBLEM9-20 PROBLEM9-60 PROBLEM6-20 PROBLEM6-60 PROBLEM2-100 PROBLEM1-100 PROBLEM9-100 START END 
0 61 0 0 0 0 0 0 0 0 0 0 32
0 0 0 0 0 0 0 0 0 18 0 0 43
0 0 0 14 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 5 0 0 0 10
0 0 0 0 0 11 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 4 0 7
0 0 0 0 0 0 0 5 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 0 0 2
0 0 0 0 0 0 0 0 0 0 0 0 5
0 0 0 0 0 0 0 0 0 0 0 0 18
0 0 0 0 0 0 0 0 0 0 0 0 4
93 0 15 1 11 0 6 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0
