PROBLEM1-20 PROBLEM1-60 PROBLEM2-20 PROBLEM2-60 PROBLEM9-20 PROBLEM9-60 PROBLEM6-20 PROBLEM6-60 PROBLEM2-100 PROBLEM1-100 START END 
0 37 0 0 0 0 0 0 0 0 0 28
0 0 0 0 0 0 0 0 0 7 0 28
0 0 0 8 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 2 0 0 6
0 0 0 0 0 3 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 2
0 0 0 0 0 0 0 2 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 0 2
0 0 0 0 0 0 0 0 0 0 0 7
63 0 8 0 3 0 2 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
