PROBLEM1-20 PROBLEM1-40 PROBLEM1-60 PROBLEM1-80 PROBLEM1-100 PROBLEM3-20 PROBLEM3-40 PROBLEM3-60 START END 
0 40 0 0 0 0 0 0 0 345
0 0 6 0 0 0 0 0 0 33
0 0 0 3 0 0 0 0 0 3
0 0 0 0 3 0 0 0 0 0
0 0 0 0 0 0 0 0 0 4
0 0 0 0 0 0 19 0 0 1
0 0 0 0 0 0 0 17 0 2
0 0 0 0 0 0 0 0 0 16
385 0 0 0 0 20 0 0 0 0
0 0 0 0 0 0 0 0 0 0
