PROBLEM1-20 PROBLEM1-100 PROBLEM1-40 PROBLEM2-20 PROBLEM2-40 PROBLEM3-20 PROBLEM3-40 PROBLEM5-20 PROBLEM5-40 PROBLEM6-20 PROBLEM6-40 START END 
0 19 51 0 0 0 0 0 0 0 0 0 23
0 0 0 0 0 0 0 0 0 0 0 0 18
0 5 0 0 0 0 0 0 0 0 0 0 48
0 0 0 0 44 0 0 0 0 0 0 0 14
0 0 0 0 0 0 0 0 0 0 0 0 36
0 0 0 0 0 0 4 0 0 0 0 0 2
0 0 0 0 0 0 0 0 0 0 0 0 4
0 0 0 0 0 0 0 0 29 0 0 0 4
0 0 0 0 0 0 0 0 0 0 0 0 22
0 0 0 0 0 0 0 0 0 0 6 0 0
0 0 0 0 0 0 0 0 0 0 0 0 6
89 0 0 53 0 7 0 27 0 6 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0
