PROBLEM1-20 PROBLEM1-40 PROBLEM1-80 PROBLEM2-20 PROBLEM2-40 PROBLEM1-100 PROBLEM2-80 PROBLEM2-60 START END 
0 121 0 0 0 0 0 0 0 75
0 0 67 0 0 0 0 0 0 38
0 0 0 0 0 56 0 0 0 15
0 0 0 0 101 0 0 0 0 9
0 0 0 0 0 0 73 0 0 21
0 0 0 0 0 0 0 0 0 56
0 0 0 0 0 0 0 70 0 6
0 0 0 0 0 0 0 0 0 69
196 0 0 110 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
