PROBLEM1-20 PROBLEM1-40 PROBLEM1-80 PROBLEM1-100 PROBLEM2-20 PROBLEM2-40 PROBLEM2-80 PROBLEM2-60 START END 
0 467 0 0 0 0 0 0 0 98
0 0 116 0 0 0 0 0 0 345
0 0 0 110 0 0 0 0 0 4
0 0 0 0 0 0 0 0 0 115
0 0 0 0 0 290 0 0 0 66
0 0 0 0 0 0 19 21 0 250
0 0 0 0 0 0 0 19 0 16
0 0 0 0 0 0 0 0 0 24
565 0 0 0 356 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0
