PROBLEM1-20 PROBLEM1-40 PROBLEM1-60 PROBLEM1-80 PROBLEM1-100 PROBLEM3-20 PROBLEM3-40 PROBLEM5-20 PROBLEM5-40 PROBLEM5-60 START END 
0 40 0 0 0 0 0 0 0 0 0 86
0 0 16 0 0 0 0 0 0 0 0 24
0 0 0 13 0 0 0 0 0 0 0 3
0 0 0 0 12 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 0 12
0 0 0 0 0 0 5 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 4
0 0 0 0 0 0 0 0 3 0 0 3
0 0 0 0 0 0 0 0 0 3 0 0
0 0 0 0 0 0 0 0 0 0 0 3
126 0 0 0 0 5 0 6 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0
