PROBLEM1-20 PROBLEM1-40 PROBLEM1-100 PROBLEM2-20 PROBLEM2-40 PROBLEM3-20 PROBLEM3-40 PROBLEM3-100 START END 
0 44 35 0 0 0 0 0 0 19
0 0 4 0 0 0 0 0 0 44
0 0 0 0 0 0 0 0 0 35
0 0 0 0 28 0 0 0 0 3
0 0 0 0 0 0 0 0 0 28
0 0 0 0 0 0 4 3 0 2
0 0 0 0 0 0 0 0 0 6
0 0 0 0 0 0 0 0 0 1
98 0 0 33 0 9 0 0 0 0
0 0 0 0 0 0 0 0 0 0
